order_id,beer_id,amount
92412,272,8
92413,1126,2
92414,1072,2
92415,929,2
92416,1184,2
92417,484,2
92418,1969,256
92419,96,2
92420,119,8
92420,1665,2
92421,1153,2
92421,1337,2
92421,1381,2
92421,1071,2
92422,1709,32
92423,1501,2
92424,1648,2
92424,1285,2
92424,200,2
92424,1899,2
92425,1837,2
92425,473,2
92425,1373,2
92425,333,2
92425,1423,8
92426,204,2
92427,613,2
92428,181,2
92429,1027,128
92430,147,2
92431,1537,2
92431,118,2
92431,1905,2
92432,1133,2
92433,1835,2
92434,1405,2
92435,1115,2
92436,1858,2
92437,1463,2
92437,1733,4
92438,919,4
92438,205,2
92438,1779,2
92439,956,4
92440,148,2
92440,1876,2
92440,636,2
92441,75,64
92442,1670,2
92443,372,2
92444,481,2
92445,1948,4
92446,533,2
92447,1569,32
92448,1209,16
92449,1563,2
92450,1644,128
92451,894,256
92451,1074,2
92451,516,2
92452,1393,2
92453,1245,4
92454,1022,2
92455,1603,4
92456,1357,8
92457,380,2
92458,156,16
92459,349,32
92460,927,2
92461,31,2
92461,242,32
92461,1472,64
92461,245,32
92461,1983,2
92462,1955,2
92462,1652,2
92462,93,4
92462,905,2
92463,1258,2
92464,239,2
92465,1237,2
92465,1938,8
92465,603,2
92466,831,2
92467,1652,2
92468,524,2
92469,1349,2
92469,896,2
92469,1384,2
92469,636,4
92470,520,16
92470,321,2
92471,1863,2
92471,1722,2
92471,535,4
92471,1222,2
92471,1644,2
92472,1391,2
92472,1614,2
92472,266,2
92472,454,2
92473,1607,4
92474,701,2
92475,1162,128
92476,1298,2
92477,986,16
92478,602,2
92478,1441,2
92478,526,16
92479,335,128
92480,1029,4
92481,1344,4
92482,186,2
92483,393,2
92484,1771,2
92485,1847,2
92485,419,2
92485,121,2
92486,23,2
92486,1491,2
92486,1527,4
92486,719,2
92486,244,2
92487,1446,2
92488,1614,2
92489,637,64
92490,1909,2
92491,370,2
92492,1452,2
92493,1309,2
92494,1564,8
92495,608,2
92496,120,4
92497,1834,2
92498,962,2
92499,1803,256
92499,1824,2
92500,355,2
92501,898,2
92502,564,2
92503,720,128
92504,600,2
92505,1287,2
92506,316,64
92507,349,2
92508,328,2
92508,1218,2
92509,651,2
92510,999,2
92511,290,128
92512,1284,2
92513,964,2
92514,726,16
92515,1090,128
92516,825,2
92517,1903,32
92518,1697,2
92519,1844,64
92520,962,2
92521,287,2
92522,905,2
92523,677,2
92524,156,2
92525,513,2
92526,1790,32
92527,96,2
92527,155,2
92527,271,2
92527,288,2
92528,491,2
92529,149,2
92529,512,2
92530,215,2
92530,1035,2
92530,116,8
92530,636,32
92531,1343,2
92532,1002,2
92533,347,2
92534,1300,8
92535,1279,2
92535,1731,2
92535,1428,256
92536,1343,2
92537,1718,2
92537,1008,2
92538,846,2
92538,581,2
92538,333,2
92539,72,8
92540,1463,2
92540,308,32
92540,708,2
92541,1640,2
92542,1343,2
92542,1388,2
92542,383,2
92542,1807,32
92542,852,4
92543,879,2
92544,718,2
92545,361,2
92545,722,16
92545,1388,32
92545,1093,2
92546,1165,2
92547,1280,2
92548,1733,2
92549,1038,2
92550,1986,8
92551,531,2
92551,444,2
92552,588,8
92553,1358,2
92554,388,2
92554,500,2
92554,1453,2
92554,1890,128
92555,100,2
92555,891,2
92555,621,2
92555,1199,4
92556,1198,2
92557,93,2
92558,1304,2
92559,672,2
92560,301,8
92561,1950,2
92562,891,2
92563,34,128
92564,347,2
92564,666,2
92565,227,2
92566,343,32
92567,1409,2
92568,1985,2
92569,1819,4
92569,1421,2
92569,892,2
92570,1133,32
92571,1855,4
92571,1542,2
92571,349,2
92571,767,256
92572,1248,2
92572,358,2
92573,1322,2
92574,411,8
92575,245,2
92576,1761,4
92577,142,2
92578,157,4
92579,132,2
92580,708,2
92581,954,4
92582,38,2
92582,286,2
92582,1901,2
92582,755,4
92583,414,8
92584,920,256
92585,1398,32
92586,927,2
92587,1197,2
92587,452,2
92587,1541,2
92588,331,2
92589,312,2
92590,76,2
92590,864,2
92590,750,2
92590,78,2
92590,1496,2
92591,1236,4
92591,1200,4
92592,1559,128
92593,1753,8
92594,440,8
92595,722,2
92596,1420,2
92597,491,2
92598,562,2
92599,788,2
92599,1488,2
92600,1976,16
92601,1385,2
92602,159,2
92603,1365,2
92604,1926,2
92605,1023,2
92606,1112,2
92607,1944,128
92608,1344,128
92609,656,2
92610,409,2
92611,158,2
92612,801,2
92613,1242,2
92614,1893,2
92615,1348,2
92616,702,2
92617,1738,2
92618,478,2
92619,658,2
92620,111,2
92621,695,2
92621,682,2
92621,2000,2
92621,1243,2
92621,243,64
92622,1208,2
92623,1004,2
92624,1576,2
92625,1381,4
92626,1969,2
92627,1536,2
92628,708,2
92628,1362,2
92629,1647,2
92630,1036,2
92630,1018,2
92630,1908,2
92631,89,2
92631,573,2
92631,1172,2
92631,1614,2
92632,534,64
92633,661,2
92634,1699,2
92635,266,32
92636,1641,4
92637,770,4
92638,1787,2
92639,301,2
92640,274,4
92641,191,2
92642,841,2
92643,1743,64
92644,642,2
92645,1766,2
92646,1253,2
92647,223,2
92648,345,2
92648,145,16
92648,1634,2
92649,126,2
92649,544,2
92649,940,8
92649,150,2
92650,1532,2
92651,1825,2
92651,575,2
92652,1505,4
92652,935,2
92653,1709,2
92654,812,2
92654,1715,2
92655,1782,2
92656,1703,64
92657,1950,16
92657,1589,2
92657,32,2
92658,1907,8
92659,179,2
92660,1096,2
92661,1587,2
92662,566,64
92663,1362,2
92664,713,2
92665,838,2
92666,614,8
92667,1091,2
92667,325,2
92667,1604,2
92667,966,2
92668,87,2
92669,1785,2
92670,1459,4
92671,863,2
92672,1063,2
92673,633,2
92674,1294,32
92675,766,2
92675,1548,8
92675,595,2
92676,1200,2
92676,422,2
92677,1746,16
92678,752,2
92679,1123,2
92680,496,2
92681,1131,32
92682,619,16
92683,1065,2
92683,1058,2
92683,1176,2
92683,521,2
92684,392,2
92684,980,2
92685,879,2
92686,113,32
92687,1891,2
92688,1978,2
92689,1844,2
92689,1247,2
92689,744,2
92690,1474,2
92691,1078,2
92692,1428,2
92693,1101,128
92694,1060,2
92695,419,2
92695,495,2
92695,148,2
92696,1888,16
92697,400,8
92697,1693,2
92697,593,2
92698,1727,256
92698,1963,4
92698,806,64
92699,1773,64
92700,398,4
92701,1858,4
92701,1719,2
92701,1632,2
92702,723,2
92702,1966,2
92703,1968,32
92703,687,16
92704,1828,32
92705,1169,2
92706,1966,2
92707,274,2
92708,679,128
92709,67,2
92710,996,2
92711,124,2
92712,1571,2
92713,765,2
92713,345,2
92713,1488,32
92714,1918,2
92714,1216,4
92715,245,2
92716,1436,2
92716,871,2
92716,1014,2
92716,1921,2
92717,968,2
92718,273,2
92719,905,2
92719,1256,2
92720,981,32
92721,30,2
92721,1769,2
92721,988,2
92721,766,2
92722,738,2
92722,1870,2
92723,466,2
92723,359,2
92723,1567,2
92724,554,2
92725,747,4
92726,1205,2
92726,851,2
92726,1998,2
92726,466,2
92726,1215,2
92727,661,2
92728,538,2
92729,99,2
92730,933,8
92731,1340,8
92732,1444,2
92733,795,2
92734,571,2
92734,1184,2
92734,886,2
92734,74,2
92735,1069,2
92735,296,2
92736,1588,8
92737,1181,2
92738,61,2
92739,34,16
92740,320,2
92741,127,4
92742,1759,2
92743,982,2
92744,161,2
92745,1404,32
92746,411,2
92747,1986,128
92747,136,2
92747,313,256
92747,1577,2
92748,1730,2
92748,1766,2
92748,1562,2
92748,295,2
92749,326,2
92749,1531,32
92750,858,2
92751,932,2
92751,1970,2
92752,1185,2
92753,1261,2
92754,288,2
92755,1689,2
92756,398,4
92757,1713,2
92757,1316,2
92757,23,2
92758,886,2
92759,717,8
92760,821,2
92761,133,2
92762,455,2
92762,1184,2
92763,1708,256
92764,1287,64
92765,848,8
92766,641,2
92767,1389,2
92767,1747,2
92767,1032,2
92768,925,2
92769,1303,2
92770,738,2
92771,95,2
92772,1679,2
92773,1049,2
92774,340,2
92775,1458,64
92775,871,2
92775,256,2
92775,375,32
92775,380,2
92776,134,2
92777,1525,2
92777,1079,2
92777,1790,2
92777,1443,32
92778,602,4
92779,1233,2
92780,704,2
92781,1305,2
92781,257,16
92782,1256,2
92783,958,4
92783,773,2
92783,552,64
92783,1494,2
92783,993,2
92784,768,64
92785,871,64
92786,668,2
92787,1404,2
92788,907,128
92789,64,2
92789,1876,2
92790,306,2
92791,519,8
92792,1614,2
92793,1285,2
92794,1906,2
92795,583,2
92796,1125,4
92797,910,2
92798,957,128
92799,1625,2
92800,1819,2
92801,1630,2
92802,1605,2
92802,1536,2
92803,1511,2
92804,268,2
92805,100,8
92806,1780,2
92807,881,2
92808,730,2
92809,38,2
92810,1789,2
92811,321,8
92812,1295,2
92813,864,2
92813,1874,2
92814,304,4
92815,825,2
92816,1104,2
92816,36,2
92817,914,2
92818,733,2
92819,194,2
92819,714,4
92819,618,2
92819,1116,2
92819,1527,16
92820,1817,2
92821,369,2
92822,1804,2
92823,17,2
92823,641,2
92824,764,2
92825,228,2
92826,1498,2
92826,5,2
92826,59,2
92826,1714,4
92827,529,2
92828,328,2
92829,802,2
92829,423,2
92829,48,2
92829,628,8
92830,1608,2
92831,511,2
92831,580,4
92831,1623,2
92831,1051,2
92832,487,2
92833,1024,2
92833,1782,2
92833,569,64
92834,1708,256
92835,180,2
92835,1496,2
92836,450,2
92837,1817,2
92838,1975,2
92839,773,32
92840,1983,2
92841,1828,256
92842,322,2
92843,76,16
92844,225,2
92844,981,2
92845,1826,2
92846,1069,2
92847,1173,16
92848,419,16
92849,1673,8
92850,10,2
92851,1324,2
92852,863,4
92853,1210,4
92854,1194,2
92855,115,2
92856,1734,2
92857,249,2
92858,1928,2
92859,1968,2
92860,1030,2
92861,358,8
92862,396,2
92863,667,2
92863,1543,128
92863,152,2
92863,1896,2
92864,56,2
92865,1396,8
92865,419,2
92865,1284,16
92866,810,2
92867,282,2
92867,173,2
92868,1311,2
92869,1490,2
92870,939,2
92871,830,128
92872,1093,2
92873,240,2
92874,1137,2
92875,102,2
92876,1659,2
92877,361,8
92878,749,8
92879,923,2
92880,710,2
92881,1650,32
92882,441,2
92883,30,8
92884,1007,2
92885,647,2
92886,1176,128
92887,1908,2
92888,130,8
92889,448,2
92890,1545,2
92891,746,2
92892,1996,2
92893,1081,2
92893,486,2
92894,1898,2
92895,1082,2
92895,1871,2
92895,1786,2
92896,636,2
92897,1260,16
92898,1144,4
92899,158,2
92900,1317,2
92900,741,2
92901,937,2
92902,279,2
92903,743,2
92903,1539,8
92903,188,256
92904,1866,2
92905,1855,2
92906,1366,2
92906,485,2
92906,252,2
92907,60,2
92908,1920,4
92909,832,8
92909,946,2
92910,1891,2
92910,1615,2
92911,106,2
92911,1125,2
92911,1431,2
92912,1747,16
92913,1149,2
92913,755,2
92913,1677,2
92913,542,2
92913,183,128
92914,1002,2
92915,1949,2
92916,1934,2
92917,1223,8
92918,325,8
92919,958,16
92920,1486,4
92921,69,2
92922,1819,2
92923,211,2
92923,1233,2
92923,1261,2
92924,704,2
92925,1745,2
92926,1376,2
92927,1961,128
92928,149,2
92929,1348,8
92930,743,2
92931,1665,8
92931,1156,64
92931,1270,4
92931,1572,2
92931,1189,2
92932,123,4
92932,1161,2
92933,1870,2
92934,93,64
92935,667,2
92936,1289,2
92936,1524,2
92936,1718,2
92937,1215,64
92937,1452,2
92938,1462,8
92939,1342,2
92940,1034,4
92941,1708,4
92941,918,2
92941,1718,2
92942,388,2
92942,1537,2
92943,351,2
92943,550,2
92943,1453,2
92943,1181,2
92943,914,2
92944,486,2
92944,1065,16
92945,373,2
92946,1156,2
92946,1107,2
92946,44,4
92947,1777,2
92948,1468,128
92949,1514,2
92949,1985,2
92949,1087,2
92949,1759,16
92950,806,2
92951,1829,2
92951,102,2
92952,94,2
92953,840,16
92953,57,2
92954,1205,32
92955,1455,2
92956,1899,2
92956,1491,2
92957,1842,2
92958,1683,64
92959,1531,2
92960,554,2
92961,1171,2
92962,289,2
92962,1220,2
92962,1089,2
92962,4,2
92962,847,2
92963,230,2
92964,1947,2
92964,604,8
92965,522,2
92966,1587,16
92966,434,2
92967,1634,2
92968,397,4
92968,1387,2
92969,1492,4
92970,1891,2
92971,202,2
92972,644,2
92972,1484,2
92973,80,2
92973,1442,2
92973,323,2
92973,457,2
92974,397,2
92975,1614,2
92976,199,4
92976,1395,128
92976,494,2
92977,1331,2
92978,342,2
92978,1832,2
92978,43,2
92978,637,64
92979,991,2
92980,856,2
92981,1603,32
92982,131,2
92983,794,2
92984,29,2
92985,1630,2
92986,182,2
92986,1725,128
92986,534,2
92987,593,2
92988,1515,16
92989,1492,2
92990,193,2
92991,1738,2
92992,468,64
92993,480,4
92994,1264,32
92994,1778,2
92994,1361,2
92995,1951,2
92996,960,128
92997,1108,128
92998,1034,2
92999,1967,2
93000,1916,256
93001,1929,2
93002,1614,2
93003,1114,2
93004,1191,2
93005,477,4
93006,597,8
93007,1329,8
93008,1573,2
93009,1661,2
93009,1463,2
93009,1519,16
93009,869,2
93009,665,2
93010,1800,2
93011,1794,64
93011,193,2
93011,103,2
93011,393,2
93012,81,2
93013,1709,2
93013,1034,2
93013,561,2
93013,38,8
93013,120,8
93014,227,2
93014,510,2
93015,1172,2
93015,603,4
93015,501,2
93015,1314,2
93016,1228,4
93017,1660,2
93018,1916,2
93019,1591,2
93020,468,2
93021,295,4
93022,1458,2
93022,793,2
93022,929,2
93023,1209,2
93023,67,2
93023,411,2
93023,1135,64
93023,619,2
93024,1516,2
93025,338,2
93025,1114,2
93026,550,16
93026,1086,64
93026,404,4
93027,597,2
93028,1873,2
93028,98,2
93029,1176,4
93030,895,2
93031,556,2
93032,1349,2
93033,1827,2
93034,1658,2
93034,730,2
93034,356,2
93034,721,2
93034,973,4
93035,1676,2
93036,1371,4
93037,1323,2
93038,1636,2
93039,427,2
93040,244,64
93040,74,32
93040,1178,2
93041,1875,8
93041,1694,32
93041,1698,2
93042,163,2
93043,1454,8
93043,356,2
93043,1239,2
93043,616,64
93044,1349,2
93045,1164,2
93045,1978,32
93045,917,256
93045,1094,2
93045,800,2
93046,1054,2
93046,7,2
93047,1757,16
93048,1042,2
93049,1420,2
93050,942,2
93051,519,64
93051,1168,2
93051,546,2
93051,1017,2
93052,1132,16
93053,1885,2
93054,668,2
93055,1432,2
93056,1887,16
93057,1763,2
93058,1211,2
93059,1345,2
93060,1347,32
93061,1764,2
93061,955,2
93061,667,4
93062,1203,16
93063,1795,2
93063,1477,2
93063,1289,2
93064,1921,4
93064,195,4
93064,592,2
93065,588,2
93066,1566,256
93067,1262,4
93067,606,256
93067,1283,16
93067,851,2
93067,1462,2
93068,956,64
93068,1444,2
93068,1790,2
93069,9,4
93070,947,2
93071,1861,256
93072,1002,2
93073,472,2
93074,320,2
93075,132,2
93076,361,4
93077,1952,2
93078,1923,2
93079,1302,2
93080,1553,2
93081,1527,2
93081,177,2
93081,1749,2
93081,976,2
93081,419,2
93082,1996,2
93083,1059,2
93084,878,2
93085,1382,2
93086,199,2
93087,1850,2
93088,1097,8
93089,1191,16
93090,560,2
93091,406,2
93092,1330,2
93093,1752,2
93093,187,2
93093,1879,2
93094,1689,2
93095,933,2
93096,220,2
93096,1205,8
93097,1391,2
93098,342,2
93099,303,256
93100,1986,2
93101,1898,2
93102,57,2
93103,533,2
93104,480,2
93105,728,2
93105,1613,2
93106,456,2
93107,1944,2
93108,1169,2
93109,90,2
93110,398,8
93111,1790,2
93111,331,2
93112,1145,2
93113,1285,2
93114,1003,2
93115,1826,2
93115,155,2
93116,1597,2
93117,1705,2
93117,1502,2
93117,751,2
93118,1985,2
93119,703,2
93120,1617,2
93121,1993,4
93122,566,32
93123,600,2
93123,552,2
93123,1131,8
93123,1893,4
93124,775,2
93124,1369,2
93124,683,2
93125,813,2
93126,1685,2
93127,1728,2
93128,681,4
93129,1602,2
93130,520,2
93131,1101,2
93131,1799,2
93131,1060,4
93132,554,4
93132,1680,2
93133,406,4
93134,1791,2
93135,464,2
93136,772,2
93137,343,2
93137,306,2
93137,795,2
93137,337,256
93138,1222,16
93138,1002,2
93139,727,2
93139,1563,2
93139,1153,2
93140,294,2
93141,599,2
93142,1405,2
93142,329,2
93143,1130,2
93143,864,128
93143,1674,4
93143,716,2
93144,1981,2
93145,411,8
93146,1153,64
93146,139,2
93146,453,2
93146,254,2
93147,1734,8
93148,279,2
93149,99,2
93149,1111,2
93149,1185,2
93150,347,2
93151,1293,2
93151,1496,2
93151,1485,2
93151,588,2
93152,1684,16
93152,1169,8
93152,449,2
93153,1670,2
93154,901,2
93155,1370,2
93156,920,2
93157,807,2
93158,1996,2
93159,530,2
93160,531,2
93160,343,2
93160,450,32
93161,821,2
93162,1912,2
93163,142,2
93164,404,2
93164,189,2
93165,1048,8
93165,325,2
93165,583,2
93165,868,2
93165,1513,32
93166,1550,2
93166,1863,32
93166,523,2
93166,1066,2
93166,364,2
93167,1068,2
93168,1359,2
93169,696,2
93169,385,2
93169,388,2
93169,1102,2
93170,528,2
93171,968,2
93172,395,2
93173,1021,2
93174,545,4
93175,19,2
93176,38,4
93177,1805,2
93178,183,64
93178,1355,8
93178,1818,4
93178,233,8
93179,323,2
93180,1754,2
93180,1476,2
93181,1847,2
93182,433,8
93183,870,2
93184,525,2
93185,1453,2
93186,1429,2
93187,97,2
93188,853,2
93189,1570,2
93190,1485,4
93190,1550,128
93190,1243,2
93190,45,2
93191,1915,2
93192,470,32
93192,1960,2
93192,1282,2
93193,1802,4
93194,326,2
93195,526,2
93196,643,2
93197,1663,2
93198,1629,8
93199,18,256
93200,1612,2
93201,714,2
93202,1001,2
93203,1331,2
93204,1474,2
93205,1728,2
93206,1532,4
93207,1779,2
93208,1225,2
93209,1553,256
93210,952,2
93211,1153,2
93212,1837,2
93213,1801,4
93214,471,2
93215,941,2
93216,113,2
93217,1554,2
93217,1316,2
93217,807,8
93218,195,2
93219,1576,2
93219,993,2
93220,719,8
93221,1092,4
93222,312,2
93223,179,2
93223,691,2
93224,1678,2
93224,1809,2
93224,851,2
93225,508,128
93226,158,2
93227,842,16
93228,567,2
93228,995,2
93228,638,2
93229,1309,2
93229,12,2
93229,127,2
93229,1229,2
93229,349,2
93230,681,2
93230,1180,2
93231,589,2
93232,1450,2
93233,1364,4
93234,410,2
93235,1632,2
93236,1802,2
93237,279,2
93237,947,64
93237,296,2
93237,1811,2
93238,17,2
93239,807,4
93240,983,2
93241,1170,256
93241,615,16
93242,1720,2
93243,1498,2
93244,1898,2
93245,654,2
93245,1117,2
93245,949,2
93246,1704,2
93247,494,2
93247,1196,2
93248,587,128
93249,1481,2
93250,1907,2
93251,1436,2
93252,1503,8
93252,1656,2
93253,773,2
93254,649,2
93255,259,2
93256,249,4
93257,259,2
93258,788,2
93259,949,2
93260,70,128
93261,1207,2
93261,621,2
93261,521,2
93261,1391,2
93261,334,4
93262,917,4
93262,819,2
93262,1070,2
93262,1638,2
93262,1913,8
93263,635,8
93263,1396,2
93263,797,256
93264,952,2
93264,594,2
93264,148,32
93265,1373,2
93266,829,2
93267,1123,2
93268,1309,2
93269,574,128
93269,1792,2
93269,220,8
93269,840,2
93270,1092,256
93270,189,2
93271,688,2
93272,664,2
93273,1036,4
93274,1621,8
93275,397,2
93276,909,2
93277,1021,2
93278,793,16
93278,1030,4
93278,346,32
93278,1306,2
93279,475,2
93280,1973,4
93281,703,2
93282,1512,4
93282,788,4
93282,148,2
93282,1697,2
93282,1921,2
93283,1901,32
93284,1152,2
93284,1123,2
93284,311,2
93285,836,2
93286,115,2
93287,1405,2
93288,1898,2
93289,1985,2
93289,1613,4
93289,1946,2
93289,1482,2
93290,513,2
93291,1441,2
93292,251,4
93293,188,128
93293,333,2
93293,1077,16
93293,777,2
93293,365,2
93294,1351,2
93295,1239,2
93296,887,2
93297,385,2
93298,345,8
93299,1922,2
93299,94,2
93299,202,2
93300,1843,2
93301,892,8
93302,1542,8
93302,998,4
93302,412,2
93303,67,16
93303,1638,2
93304,376,2
93305,1271,2
93306,578,2
93307,594,32
93308,757,32
93309,1507,256
93310,948,2
93310,1432,16
93311,1373,2
93312,1609,2
93313,1523,2
93313,383,2
93313,290,2
93314,311,2
93314,1450,4
93315,1168,2
93316,1684,2
93317,1709,2
93318,396,2
93319,1277,2
93320,1050,16
93321,1235,2
93322,1998,2
93323,1409,2
93324,1982,8
93325,238,64
93326,1628,8
93327,669,2
93328,1184,2
93328,330,2
93329,1022,2
93330,883,16
93331,851,2
93332,707,4
93333,1285,128
93334,685,2
93335,1636,2
93336,1690,8
93336,793,2
93336,447,128
93336,1436,4
93337,343,2
93338,998,2
93339,1902,2
93340,372,2
93341,344,2
93342,1373,2
93343,968,2
93344,920,2
93345,132,2
93345,1646,2
93346,220,4
93347,209,2
93348,1020,32
93349,1451,2
93350,372,4
93351,686,2
93352,1658,4
93353,567,2
93354,1303,4
93354,810,2
93354,1074,2
93355,1953,2
93356,1795,2
93357,1097,2
93358,759,2
93359,569,2
93360,1074,2
93361,63,4
93362,1199,2
93362,1567,2
93363,1896,2
93364,1653,2
93365,1739,256
93366,921,2
93367,1112,2
93367,115,16
93367,189,2
93367,176,2
93368,1893,2
93369,1329,2
93370,1396,2
93371,614,2
93372,1384,2
93373,1141,2
93373,736,4
93373,1452,2
93374,1043,4
93375,1956,2
93376,462,2
93376,113,256
93377,1966,2
93377,1248,8
93378,1941,2
93379,1755,2
93380,587,128
93381,1214,2
93382,506,2
93383,67,2
93384,1566,32
93385,1007,2
93385,641,2
93386,152,2
93386,1589,2
93386,355,4
93387,1761,2
93388,341,32
93388,1686,2
93389,1116,2
93390,990,2
93391,1298,2
93391,1299,2
93392,374,2
93393,381,4
93394,586,2
93395,728,32
93396,1684,32
93397,647,2
93398,1666,2
93399,423,2
93400,569,128
93401,1186,2
93402,838,4
93403,1813,2
93404,573,2
93404,1102,2
93405,1794,2
93405,154,2
93406,302,2
93407,1607,2
93408,1093,2
93408,1802,4
93408,577,8
93408,570,2
93408,851,2
93409,1440,2
93409,177,2
93410,1145,2
93411,698,16
93412,211,2
93413,1903,8
93414,857,2
93415,1165,2
93416,376,32
93417,1332,2
93418,1510,2
93419,1540,2
93420,523,2
93421,384,4
93422,731,2
93423,896,2
93424,1826,2
93424,1803,2
93424,1973,32
93424,1770,32
93425,668,2
93425,17,256
93426,1082,2
93427,1914,2
93427,1298,2
93428,1446,2
93429,101,64
93430,1363,2
93431,803,2
93431,710,2
93431,1927,2
93432,1081,8
93433,1165,2
93434,1501,2
93435,1731,16
93436,1337,2
93436,1851,2
93437,1126,4
93438,55,2
93439,396,4
93440,1508,2
93441,1827,4
93442,1991,2
93443,1552,2
93444,102,2
93445,413,2
93446,679,4
93447,1952,2
93448,658,16
93449,862,2
93450,1242,128
93451,855,2
93452,792,2
93452,1213,2
93452,1286,2
93453,575,2
93454,1498,128
93454,904,2
93454,796,2
93455,1742,8
93455,217,2
93456,1624,2
93457,928,16
93458,1431,16
93459,1222,256
93460,1668,4
93461,542,256
93462,1919,128
93463,31,2
93464,1187,2
93465,1331,128
93465,1570,8
93466,1356,4
93467,1232,2
93468,447,16
93469,1441,128
93470,830,2
93471,1335,64
93472,1890,8
93473,1401,2
93474,257,2
93475,177,8
93476,1559,4
93477,1039,4
93478,1369,2
93479,1293,2
93480,21,2
93481,1598,2
93482,1846,2
93482,890,2
93483,431,8
93484,455,2
93485,1693,8
93486,1796,2
93487,1766,2
93488,1828,2
93489,1596,2
93490,682,2
93491,483,2
93492,1089,2
93493,435,2
93494,1078,2
93495,1112,2
93495,1219,2
93495,1106,2
93495,269,4
93496,1276,2
93497,1412,2
93498,1768,2
93499,1798,4
93500,1211,2
93500,171,2
93500,509,2
93501,107,2
93502,286,8
93502,425,2
93503,379,2
93503,119,8
93504,1224,2
93505,586,2
93506,450,2
93507,498,2
93508,883,32
93509,1536,2
93510,904,2
93511,1973,4
93511,1451,2
93512,1774,2
93513,1970,2
93514,1855,64
93515,786,2
93515,962,2
93516,1402,2
93516,1438,64
93516,955,4
93517,372,4
93518,366,2
93519,995,2
93519,1498,2
93519,1014,64
93519,416,2
93519,1966,2
93520,1068,4
93521,329,2
93522,1365,4
93523,628,2
93524,418,16
93525,1290,4
93526,1759,2
93527,1099,256
93528,507,2
93529,1893,2
93530,1949,2
93530,130,2
93531,1734,128
93532,1541,2
93532,662,2
93532,322,2
93532,961,8
93533,1700,2
93534,15,2
93534,897,2
93535,811,16
93536,563,4
93537,231,8
93538,434,8
93538,896,2
93539,699,4
93539,1908,2
93539,166,8
93539,367,4
93539,288,2
93540,1529,2
93541,1106,2
93541,1342,2
93541,45,2
93542,553,2
93543,1025,4
93544,1055,32
93544,721,2
93545,886,64
93545,1256,4
93545,392,4
93545,225,4
93546,1003,4
93547,23,2
93547,970,2
93547,764,4
93547,1642,2
93548,647,2
93548,656,2
93549,775,2
93550,1493,256
93551,1221,2
93552,942,2
93553,1941,64
93553,1775,2
93554,831,2
93555,978,2
93556,1161,2
93557,348,2
93558,354,2
93558,786,32
93558,958,2
93558,639,2
93558,262,2
93559,713,2
93560,1588,128
93561,1008,2
93562,48,2
93563,380,4
93564,1129,64
93564,368,2
93564,982,2
93564,989,2
93564,217,64
93565,1239,2
93565,4,2
93565,310,2
93565,538,128
93566,245,2
93567,1966,2
93568,636,2
93569,1433,2
93569,374,128
93569,495,4
93570,10,2
93571,1801,2
93572,720,2
93573,93,4
93573,1404,2
93574,1430,2
93575,811,8
93576,1459,2
93577,1431,2
93578,1352,2
93578,1454,2
93579,494,2
93580,50,2
93581,286,2
93581,3,2
93582,223,2
93583,913,2
93584,462,128
93585,1852,8
93586,1135,32
93587,1841,256
93588,496,2
93588,1543,2
93589,1082,64
93590,1458,4
93591,1944,2
93592,923,2
93592,995,2
93592,276,64
93592,1624,2
93593,1658,4
93594,451,16
93594,1066,2
93594,1924,2
93594,162,2
93595,1569,2
93596,714,64
93597,1378,2
93598,669,32
93599,793,2
93600,1556,2
93601,532,4
93602,808,2
93603,1835,2
93604,859,64
93605,1686,2
93606,1194,16
93607,1926,2
93607,1758,2
93607,1643,2
93608,802,2
93608,833,2
93608,1797,2
93609,1820,2
93609,771,16
93609,1244,2
93609,1217,2
93609,1263,2
93610,1625,128
93611,1462,128
93611,395,32
93612,1947,2
93613,489,2
93614,1093,2
93614,114,4
93614,960,2
93615,931,2
93616,539,4
93617,988,2
93617,105,2
93618,1069,2
93618,769,128
93618,698,2
93619,264,2
93619,1635,4
93619,111,2
93619,423,2
93620,109,32
93621,727,2
93622,1791,64
93622,1026,2
93622,1585,4
93622,209,2
93623,15,2
93624,995,2
93625,1471,2
93626,1847,64
93627,401,4
93628,67,2
93628,498,2
93628,911,256
93628,955,2
93629,1456,2
93630,928,2
93631,1999,8
93632,142,8
93633,820,4
93634,534,8
93635,258,2
93636,136,2
93637,941,2
93638,687,2
93638,732,32
93639,804,2
93639,293,2
93639,1379,2
93639,1150,4
93639,1764,2
93640,1035,4
93641,1865,2
93642,1491,2
93643,1272,2
93644,1384,2
93645,653,8
93646,477,2
93647,734,2
93647,1817,8
93648,874,2
93649,1343,2
93649,360,2
93649,576,2
93650,1479,2
93650,459,2
93651,571,4
93652,344,2
93653,490,16
93653,567,2
93653,1964,2
93654,895,2
93655,1045,2
93656,1089,2
93657,1082,2
93658,1090,2
93659,1358,2
93660,1585,2
93661,299,4
93662,1186,8
93662,480,2
93662,1765,8
93662,1316,2
93663,1885,2
93663,1726,2
93663,1467,4
93664,1692,2
93665,1194,4
93666,1096,16
93666,959,2
93667,47,2
93668,891,4
93669,1283,4
93670,1958,2
93670,168,2
93671,709,2
93672,370,2
93673,1575,2
93674,1706,2
93674,1297,2
93675,1347,64
93676,1617,2
93677,672,128
93677,1729,2
