1200,"India Pale Ale",5000,9.81,1220,"Edmund Fitzgerald Porter",212
1201,"Strong Ale",5000,9.83,1890,"Trois Pistoles",197
1202,Smoke-flavored,5000,4.51,2820,"Stone Imperial Russian Stout",455
1203,"Dark Lager",330,0.86,550,"Old Rasputin Russian Imperial Stout",250
1204,Porter,330,9.55,2020,"St. Bernardus Abt 12",479
1205,Porter,500,3.55,8050,"Trappistes Rochefort 10",442
1206,Stout,5000,6.13,1840,"Double Bastard Ale",152
1207,Pilsner,5000,9.75,2030,"Stone IPA",172
1208,Porter,5000,1.96,1240,"Sublimely Self-Righteous Ale",223
1209,"Strong Ale",5000,1.4,1250,"Chimay Grande Réserve",44
1210,Stout,750,9.56,1030,"Old Rasputin Russian Imperial Stout",94
1211,"European Amber Lager",5000,5.82,1230,"Oak Aged Yeti Imperial Stout",265
1212,"Vegetable Beer",1000,4.31,1850,"Chocolate St",56
1213,"Light Hybrid Beer",1000,10.69,550,"Trois Pistoles",423
1214,"Scottish And Irish Ale",500,10.67,1880,"Brooklyn Black",176
1215,"English Brown Ale",750,11.68,590,"Westmalle Trappist Tripel",178
1216,"Amber Hybrid Beer",500,9.95,2080,"Delirium Noctorum",437
1217,Pilsner,500,6.95,8030,"Delirium Noctorum",27
1218,"Light Lager",1000,9.73,1530,"Alpha King Pale Ale",290
1219,"Belgian Strong Ale",5000,7.48,1580,"Storm King Stout",497
1220,"Vegetable Beer",5000,3.85,540,"Péché Mortel",473
1221,"Fruit Beer",500,4.67,550,"Orval Trappist Ale",483
1222,"Light Hybrid Beer",750,9.42,1250,"Chocolate St",445
1223,Bock,500,0.1,1820,"Sapporo Premium",69
1224,Porter,5000,4.44,8050,"Hercules Double IPA",35
1225,"Vegetable Beer",330,3.09,8020,"Hop Rod Rye",5
1226,"Scottish And Irish Ale",5000,6.62,1550,"Edmund Fitzgerald Porter",388
1227,"Vegetable Beer",500,3.78,1850,"Oaked Arrogant Bastard Ale",55
1228,"Dark Lager",5000,1.25,1050,"Westmalle Trappist Tripel",353
1229,"Scottish And Irish Ale",750,4.11,1290,"Chocolate St",375
1230,"European Amber Lager",5000,6.81,2820,"Sierra Nevada Bigfoot Barleywine Style Ale",412
1231,"Wood-aged Beer",330,2.03,1880,"Dreadnaught IPA",78
1232,"Strong Ale",750,6.7,590,"Trois Pistoles",13
1233,"European Amber Lager",5000,6.67,1250,Maudite,177
1234,"Sour Ale",500,5.33,1280,"Racer 5 India Pale Ale, Bear Republic Bre",377
1235,Bock,1000,11.38,1030,"Samuel Smith’s Oatmeal Stout",70
1236,"Merican Ale",500,3.36,1840,Maudite,430
1237,"Light Hybrid Beer",500,3.79,1580,"Trappistes Rochefort 8",289
1238,"Merican Ale",5000,1.49,1840,"Chimay Grande Réserve",380
1239,"Sour Ale",750,9.98,2890,"Sierra Nevada Bigfoot Barleywine Style Ale",281
1240,"Fruit Beer",330,1.89,2040,"Founders Kentucky Breakfast",325
1241,"English Brown Ale",330,1.15,1050,"Hop Rod Rye",367
1242,"Light Lager",5000,7.54,580,"Stone IPA",189
1243,"English Brown Ale",1000,2.4,1820,"Dreadnaught IPA",327
1244,"German Wheat And Rye Beer",5000,1.59,1020,"HopSlam Ale",273
1245,"Sour Ale",1000,8.0,550,"Nugget Nectar",22
1246,"Belgian And French Ale",750,3.51,8050,"Trois Pistoles",448
1247,"German Wheat And Rye Beer",1000,4.02,2850,"Weihenstephaner Hefeweissbier",436
1248,Bock,750,11.96,1080,Hennepin,244
1249,"European Amber Lager",500,9.41,1240,"Shakespeare Oatmeal",173
1250,"German Wheat And Rye Beer",750,5.52,1840,"Ruination IPA",78
1251,"Belgian And French Ale",750,6.47,1280,"Péché Mortel",168
1252,"Wood-aged Beer",330,4.58,1540,"Chimay Grande Réserve",235
1253,"German Wheat And Rye Beer",5000,6.16,520,"Arrogant Bastard Ale",374
1254,"English Pale Ale",5000,0.62,2030,"Samuel Smith’s Oatmeal Stout",215
1255,Stout,330,8.33,8080,"Sublimely Self-Righteous Ale",399
1256,"English Pale Ale",330,7.77,530,"Trappistes Rochefort 10",255
1257,"German Wheat And Rye Beer",750,2.59,520,"Hercules Double IPA",290
1258,Smoke-flavored,5000,3.01,2090,"Weihenstephaner Hefeweissbier",271
1259,Stout,5000,2.01,1890,"Sapporo Premium",222
1260,"English Brown Ale",5000,1.11,1880,"Alpha King Pale Ale",131
1261,"Strong Ale",500,4.07,1290,Maharaj,77
1262,"Light Hybrid Beer",1000,0.5,2050,"Chocolate St",117
1263,"Scottish And Irish Ale",5000,9.55,1280,"Bourbon County Stout",490
1264,Stout,5000,12.3,590,"Bourbon County Stout",111
1265,"Dark Lager",500,5.71,1220,"Edmund Fitzgerald Porter",290
1266,Pilsner,5000,9.68,1280,"Shakespeare Oatmeal",460
1267,"India Pale Ale",5000,8.62,2020,"Chimay Grande Réserve",85
1268,Pilsner,750,6.52,8050,"Ten FIDY",488
1269,"Sour Ale",5000,5.76,2890,Maharaj,55
1270,"English Brown Ale",330,12.87,2040,"Shakespeare Oatmeal",307
1271,"Belgian Strong Ale",5000,0.28,550,"Alpha King Pale Ale",457
1272,"Light Hybrid Beer",5000,9.54,8050,"Orval Trappist Ale",429
1273,"Scottish And Irish Ale",500,11.2,1050,"Edmund Fitzgerald Porter",429
1274,Stout,750,11.3,2090,"St. Bernardus Abt 12",303
1275,"German Wheat And Rye Beer",1000,11.4,8020,"Two Hearted Ale",459
1276,"Strong Ale",750,11.48,2850,"Ten FIDY",261
1277,"Belgian And French Ale",330,7.44,1090,"Chimay Grande Réserve",86
1278,"English Brown Ale",750,0.53,1550,"Trappistes Rochefort 8",277
1279,Bock,500,7.18,1220,"Sierra Nevada Bigfoot Barleywine Style Ale",153
1280,"Scottish And Irish Ale",5000,0.33,550,"HopSlam Ale",123
1281,"English Pale Ale",5000,9.48,2880,Hennepin,444
1282,"Dark Lager",750,6.44,2830,"Hop Rod Rye",174
1283,Stout,1000,1.65,2890,"Stone IPA",302
1284,"India Pale Ale",750,1.17,1850,"HopSlam Ale",475
1285,"German Wheat And Rye Beer",1000,5.45,2090,"Westmalle Trappist Tripel",220
1286,"German Wheat And Rye Beer",1000,2.06,1030,"Sierra Nevada Bigfoot Barleywine Style Ale",191
1287,"Strong Ale",500,11.32,1040,"Two Hearted Ale",95
1288,"English Pale Ale",330,4.02,1220,"Hercules Double IPA",292
1289,"Light Hybrid Beer",1000,6.97,1220,"HopSlam Ale",25
1290,Stout,5000,5.3,530,"Stone Imperial Russian Stout",389
1291,"Fruit Beer",500,4.79,2050,Hennepin,362
1292,"India Pale Ale",5000,7.29,8080,"Péché Mortel",300
1293,Pilsner,5000,10.26,1530,"Trappistes Rochefort 8",76
1294,"Belgian And French Ale",750,11.81,530,"Chimay Grande Réserve",322
1295,"Sour Ale",1000,9.84,540,"Double Bastard Ale",472
1296,"Sour Ale",750,8.67,1520,Hennepin,193
1297,"Belgian Strong Ale",330,10.68,1230,"Orval Trappist Ale",373
1298,Pilsner,500,1.69,1520,"Samuel Smith’s Imperial IPA",420
1299,"Fruit Beer",330,6.88,8030,Duvel,42
1300,"European Amber Lager",500,9.24,1080,"Chocolate St",57
1301,Stout,500,7.77,2890,"Racer 5 India Pale Ale, Bear Republic Bre",428
1302,Porter,5000,4.03,8020,"Founders Kentucky Breakfast",115
1303,"Amber Hybrid Beer",750,4.47,2030,"Two Hearted Ale",424
1304,"Dark Lager",1000,3.77,2050,"Shakespeare Oatmeal",103
1305,Stout,1000,5.53,550,"St. Bernardus Abt 12",237
1306,"India Pale Ale",500,11.71,1820,"Storm King Stout",63
1307,"English Pale Ale",5000,8.54,590,"Stone Imperial Russian Stout",463
1308,Bock,5000,1.02,1520,Maudite,282
1309,"Fruit Beer",5000,7.99,8050,"Westmalle Trappist Tripel",497
1310,"Wood-aged Beer",500,3.52,1850,"Hop Rod Rye",169
1311,"Strong Ale",500,1.38,1240,"Péché Mortel",171
1312,"Belgian And French Ale",1000,1.43,1050,"Péché Mortel",142
1313,"Vegetable Beer",330,10.52,1890,"Founders Breakfast Stout",483
1314,"Belgian Strong Ale",5000,10.43,2820,"Chimay Grande Réserve",319
1315,"Merican Ale",750,7.56,1890,"Sapporo Premium",58
1316,"Wood-aged Beer",500,8.31,1230,"Shakespeare Oatmeal",259
1317,"India Pale Ale",5000,5.32,8040,"Delirium Tremens",76
1318,"Strong Ale",500,1.21,8090,"Shakespeare Oatmeal",202
1319,Stout,1000,7.53,1590,"Brooklyn Black",226
1320,Smoke-flavored,330,4.46,1090,"Schneider Aventinus",93
1321,"English Brown Ale",750,7.89,1540,"Bourbon County Stout",358
1322,"Dark Lager",5000,4.22,1220,"Samuel Smith’s Oatmeal Stout",169
1323,"Light Hybrid Beer",1000,12.73,1080,"Storm King Stout",281
1324,"English Pale Ale",750,8.93,1250,"Schneider Aventinus",410
1325,"Strong Ale",750,4.63,590,"Sierra Nevada Bigfoot Barleywine Style Ale",121
1326,"Light Lager",5000,6.83,8030,"Ten FIDY",207
1327,"Belgian And French Ale",330,11.42,530,"Edmund Fitzgerald Porter",498
1328,"Belgian Strong Ale",750,5.71,1580,"Stone Imperial Russian Stout",181
1329,"Belgian And French Ale",1000,10.33,1250,"Trappistes Rochefort 8",403
1330,Pilsner,500,2.66,1820,"Yeti Imperial Stout",99
1331,Bock,750,10.07,1250,"Founders Breakfast Stout",87
1332,Stout,5000,11.24,8080,Maharaj,87
1333,Porter,330,0.83,2020,"Shakespeare Oatmeal",277
1334,"Strong Ale",750,1.8,2880,"Bourbon County Stout",227
1335,"Sour Ale",750,5.31,2090,"Delirium Noctorum",223
1336,"Light Lager",750,4.52,2050,"Edmund Fitzgerald Porter",181
1337,Stout,750,5.49,540,"Kirin Inchiban",19
1338,"European Amber Lager",5000,9.51,1090,Hennepin,9
1339,"Fruit Beer",330,4.34,8050,"Arrogant Bastard Ale",356
1340,"Vegetable Beer",750,8.7,2020,"Samuel Smith’s Oatmeal Stout",488
1341,"Wood-aged Beer",5000,12.63,520,Duvel,138
1342,"Strong Ale",500,7.38,1280,"Founders Breakfast Stout",223
1343,"Belgian Strong Ale",330,3.02,1020,"Schneider Aventinus",130
1344,"European Amber Lager",330,6.53,8030,"Nugget Nectar",327
1345,"Belgian Strong Ale",330,10.07,2840,"Trois Pistoles",382
1346,"Sour Ale",500,0.81,1030,"Founders Kentucky Breakfast",24
1347,"Merican Ale",330,4.15,2820,Maharaj,202
1348,"European Amber Lager",750,1.01,520,"Westmalle Trappist Tripel",77
1349,"Wood-aged Beer",5000,5.23,1540,"Chimay Grande Réserve",84
1350,"India Pale Ale",330,10.13,1080,"Edmund Fitzgerald Porter",248
1351,"Wood-aged Beer",1000,11.28,8050,"Samuel Smith’s Imperial IPA",257
1352,"English Brown Ale",750,4.08,2050,"Sapporo Premium",247
1353,"European Amber Lager",330,2.16,2030,"Old Rasputin Russian Imperial Stout",167
1354,"Strong Ale",750,6.88,2030,"Celebrator Doppelbock",487
1355,"Merican Ale",5000,5.09,1040,"Stone Imperial Russian Stout",25
1356,Bock,500,0.16,530,"Celebrator Doppelbock",47
1357,"Vegetable Beer",5000,10.09,1280,"Founders Kentucky Breakfast",237
1358,"Sour Ale",5000,6.41,8090,"Arrogant Bastard Ale",291
1359,"Scottish And Irish Ale",500,8.68,1840,"Arrogant Bastard Ale",56
1360,"Light Lager",1000,1.19,8040,"Ten FIDY",370
1361,"Belgian Strong Ale",500,10.11,1250,"Sapporo Premium",219
1362,"Light Hybrid Beer",330,6.29,8040,Duvel,394
1363,"Belgian Strong Ale",1000,3.13,1020,"Celebrator Doppelbock",327
1364,"European Amber Lager",750,5.63,1280,"Bourbon County Stout",416
1365,Bock,5000,7.75,1050,"Founders Kentucky Breakfast",398
1366,Porter,330,6.94,8020,"Chimay Grande Réserve",133
1367,"Strong Ale",500,4.25,8030,"Double Bastard Ale",206
1368,"Belgian Strong Ale",1000,4.73,1590,"Trappistes Rochefort 10",276
1369,Porter,500,11.91,8090,"Stone IPA",343
1370,"Belgian And French Ale",330,3.19,550,"Pliny The Elder",240
1371,"Wood-aged Beer",500,4.2,1830,"Founders Breakfast Stout",305
1372,"German Wheat And Rye Beer",500,2.43,1080,"La Fin Du Monde",3
1373,Porter,330,1.75,1880,"Dreadnaught IPA",389
1374,"Belgian And French Ale",5000,7.85,1050,Hennepin,31
1375,"English Brown Ale",5000,12.0,1080,Hennepin,156
1376,"Light Hybrid Beer",1000,8.49,580,"Trois Pistoles",66
1377,"India Pale Ale",5000,1.91,580,"Brooklyn Black",198
1378,"Light Hybrid Beer",750,1.27,2050,"Péché Mortel",141
1379,"Merican Ale",5000,10.4,1030,"Oak Aged Yeti Imperial Stout",406
1380,"Light Lager",500,0.52,580,"Orval Trappist Ale",420
1381,"European Amber Lager",750,3.79,2090,Maharaj,404
1382,"English Pale Ale",750,9.66,8090,Duvel,480
1383,"Dark Lager",330,7.76,1580,Hennepin,283
1384,"Scottish And Irish Ale",5000,10.16,1040,"Pliny The Elder",480
1385,"Light Lager",330,7.72,1590,"Bourbon County Stout",310
1386,"English Brown Ale",330,9.71,2820,"HopSlam Ale",481
1387,"Belgian And French Ale",1000,9.76,8040,Maharaj,418
1388,Smoke-flavored,500,7.32,8080,"Samuel Smith’s Oatmeal Stout",277
1389,Stout,330,0.31,1880,"Péché Mortel",101
1390,"Dark Lager",500,2.97,1030,"Two Hearted Ale",38
1391,"Vegetable Beer",750,6.2,2050,"Stone IPA",141
1392,"Merican Ale",5000,11.92,1530,"La Fin Du Monde",366
1393,"Belgian Strong Ale",330,9.72,2880,"Pliny The Elder",146
1394,"Sour Ale",750,10.44,2890,"Orval Trappist Ale",184
1395,"Amber Hybrid Beer",750,12.2,8050,"Brooklyn Black",229
1396,"German Wheat And Rye Beer",750,12.5,1220,"Hercules Double IPA",104
1397,"European Amber Lager",750,9.57,8050,"Trappistes Rochefort 10",347
1398,"Amber Hybrid Beer",5000,12.48,1030,"Péché Mortel",68
1399,"Light Lager",330,6.37,530,"La Fin Du Monde",246
1400,"Light Hybrid Beer",1000,0.22,1290,"Weihenstephaner Hefeweissbier",410
1401,"Light Lager",750,4.75,1820,"Ruination IPA",404
1402,"Light Lager",500,4.51,1580,"Oak Aged Yeti Imperial Stout",46
1403,"Amber Hybrid Beer",1000,11.5,580,"Oaked Arrogant Bastard Ale",415
1404,"English Pale Ale",750,1.59,520,"Ten FIDY",171
1405,Smoke-flavored,500,4.44,2050,"Orval Trappist Ale",20
1406,"Light Hybrid Beer",750,4.15,1550,"Chocolate St",239
1407,Porter,330,0.46,8030,"Péché Mortel",244
1408,"Vegetable Beer",5000,6.27,8020,"Sublimely Self-Righteous Ale",225
1409,"Light Lager",5000,11.31,1250,"Schneider Aventinus",303
1410,"Belgian Strong Ale",750,2.77,2840,"Trappistes Rochefort 10",460
1411,Porter,330,12.17,8020,"La Fin Du Monde",15
1412,"Scottish And Irish Ale",330,2.91,1530,"Alpha King Pale Ale",375
1413,Bock,5000,7.51,8020,"Nugget Nectar",106
1414,"English Pale Ale",750,8.43,2890,"Brooklyn Black",129
1415,"India Pale Ale",500,6.21,2080,"90 Minute IPA",201
1416,"English Pale Ale",1000,9.2,1550,Hennepin,346
1417,"Vegetable Beer",5000,9.64,2880,"Racer 5 India Pale Ale, Bear Republic Bre",199
1418,"Belgian Strong Ale",750,11.08,2880,"Ruination IPA",180
1419,"Scottish And Irish Ale",5000,9.16,1840,Hennepin,348
1420,"Merican Ale",5000,10.19,2050,"Kirin Inchiban",36
1421,Bock,500,1.03,1030,"Stone Imperial Russian Stout",491
1422,"European Amber Lager",1000,7.85,1250,"Two Hearted Ale",18
1423,Smoke-flavored,330,4.04,1540,"Bell’s Expedition",250
1424,Porter,330,10.25,540,"Shakespeare Oatmeal",55
1425,Smoke-flavored,750,0.41,1030,"Yeti Imperial Stout",432
1426,Stout,1000,1.7,1580,"Founders Kentucky Breakfast",4
1427,Smoke-flavored,5000,2.46,2050,"Racer 5 India Pale Ale, Bear Republic Bre",473
1428,"Amber Hybrid Beer",330,5.7,8050,"Double Bastard Ale",490
1429,Pilsner,5000,9.07,2090,"Chimay Grande Réserve",327
1430,"Sour Ale",1000,0.69,1080,"Oaked Arrogant Bastard Ale",212
1431,"Belgian Strong Ale",5000,5.82,1550,"Hop Rod Rye",133
1432,"Dark Lager",500,5.53,1280,"Orval Trappist Ale",263
1433,"Fruit Beer",500,9.38,2820,"Schneider Aventinus",494
1434,"Scottish And Irish Ale",5000,10.05,1050,"Storm King Stout",462
1435,"Fruit Beer",500,11.87,1890,"Stone IPA",211
1436,"German Wheat And Rye Beer",1000,8.72,1520,"Sierra Nevada Celebration Ale",435
1437,"Wood-aged Beer",500,4.09,8030,"Shakespeare Oatmeal",177
1438,"Light Hybrid Beer",750,12.67,2090,"Stone Imperial Russian Stout",445
1439,"German Wheat And Rye Beer",750,3.91,2050,"Chocolate St",77
1440,"Light Lager",330,4.81,550,"90 Minute IPA",420
1441,"Belgian And French Ale",750,9.86,8080,"Stone IPA",52
1442,"Amber Hybrid Beer",1000,2.87,1020,"Old Rasputin Russian Imperial Stout",197
1443,Stout,330,11.86,8040,"Two Hearted Ale",470
1444,"Light Lager",500,1.66,540,"Samuel Smith’s Oatmeal Stout",224
1445,Pilsner,330,6.0,1850,Maudite,408
1446,"Merican Ale",1000,9.8,1520,"Oaked Arrogant Bastard Ale",462
1447,"India Pale Ale",330,9.07,1020,"Péché Mortel",274
1448,"Amber Hybrid Beer",750,3.2,8020,"Sierra Nevada Bigfoot Barleywine Style Ale",78
1449,"German Wheat And Rye Beer",1000,0.78,1290,"Dreadnaught IPA",414
1450,"Belgian And French Ale",1000,7.32,590,"Weihenstephaner Hefeweissbier",237
1451,"English Pale Ale",5000,8.07,1050,"Stone Imperial Russian Stout",117
1452,"European Amber Lager",500,0.22,8030,Hennepin,179
1453,"Amber Hybrid Beer",330,1.58,590,"Orval Trappist Ale",423
1454,"European Amber Lager",330,7.75,530,"90 Minute IPA",249
1455,"Light Lager",5000,2.23,8030,"Trappistes Rochefort 10",102
1456,"English Pale Ale",5000,4.59,2080,"Delirium Tremens",263
1457,Bock,1000,6.51,1040,"St. Bernardus Abt 12",32
1458,Stout,1000,2.85,1240,"Trappistes Rochefort 10",63
1459,"Wood-aged Beer",1000,7.4,1580,"Ten FIDY",315
1460,"Belgian Strong Ale",5000,11.64,1050,"Dreadnaught IPA",78
1461,"Belgian Strong Ale",750,7.67,1550,"Ruination IPA",342
1462,Pilsner,500,5.02,1820,"Bell’s Expedition",297
1463,"Scottish And Irish Ale",1000,11.8,1080,"Stone Imperial Russian Stout",149
1464,"German Wheat And Rye Beer",5000,7.76,2080,"Sierra Nevada Bigfoot Barleywine Style Ale",488
1465,"English Pale Ale",1000,6.96,2820,"Trappistes Rochefort 8",72
1466,"English Brown Ale",330,5.48,1280,"Péché Mortel",147
1467,"Merican Ale",5000,9.13,590,"Pliny The Elder",464
1468,"Belgian And French Ale",5000,2.01,2880,"La Fin Du Monde",240
1469,"European Amber Lager",750,5.64,1550,"Hercules Double IPA",193
1470,"English Pale Ale",1000,4.14,1840,"Weihenstephaner Hefeweissbier",282
1471,"Belgian Strong Ale",750,3.56,1030,"90 Minute IPA",290
1472,"Belgian And French Ale",330,0.47,2090,"Racer 5 India Pale Ale, Bear Republic Bre",423
1473,"India Pale Ale",500,11.72,540,"Old Rasputin Russian Imperial Stout",190
1474,Smoke-flavored,5000,12.24,1520,Maharaj,195
1475,Stout,500,2.89,8050,"Westmalle Trappist Tripel",73
1476,Porter,1000,0.05,1020,"Trappistes Rochefort 10",418
1477,Porter,500,10.29,2020,"Schneider Aventinus",10
1478,"Light Lager",750,12.31,2050,"HopSlam Ale",268
1479,"Merican Ale",1000,9.32,1590,"HopSlam Ale",429
1480,"Wood-aged Beer",1000,9.62,8020,"Bell’s Expedition",100
1481,"Belgian And French Ale",750,8.29,1230,"Westmalle Trappist Tripel",306
1482,"Belgian Strong Ale",5000,5.72,2890,"Bell’s Expedition",381
1483,"Wood-aged Beer",750,8.24,1590,"Trappistes Rochefort 10",491
1484,"Merican Ale",500,8.36,2090,"Arrogant Bastard Ale",162
1485,"Dark Lager",500,7.92,550,"Trois Pistoles",182
1486,"India Pale Ale",330,11.44,1580,"Samuel Smith’s Oatmeal Stout",477
1487,"Dark Lager",5000,6.72,1090,"Stone Imperial Russian Stout",445
1488,"European Amber Lager",5000,6.56,1290,"Bell’s Expedition",356
1489,"Belgian Strong Ale",750,3.66,2840,"Schneider Aventinus",461
1490,"Amber Hybrid Beer",750,10.2,2830,"Stone Imperial Russian Stout",52
1491,"India Pale Ale",5000,7.67,530,"Sapporo Premium",126
1492,Stout,330,10.34,1050,"Ruination IPA",336
1493,Stout,330,3.04,580,"HopSlam Ale",433
1494,"Belgian And French Ale",750,7.9,2840,"Kirin Inchiban",217
1495,"Wood-aged Beer",5000,10.34,1840,"Ten FIDY",66
1496,"Wood-aged Beer",750,10.12,2090,"Alpha King Pale Ale",368
1497,"Belgian Strong Ale",1000,5.03,2840,"Hercules Double IPA",159
1498,"English Pale Ale",500,4.16,1520,"Brooklyn Black",17
1499,"Belgian Strong Ale",1000,11.51,2030,"Dreadnaught IPA",76
1500,"India Pale Ale",5000,1.59,2020,"Sierra Nevada Celebration Ale",184
1501,"Wood-aged Beer",5000,8.52,1880,"Arrogant Bastard Ale",367
1502,Smoke-flavored,5000,0.89,1540,"Oak Aged Yeti Imperial Stout",267
1503,"India Pale Ale",330,12.19,1080,"Trois Pistoles",162
1504,Stout,500,5.33,2890,"St. Bernardus Abt 12",349
1505,Smoke-flavored,1000,10.97,1240,"HopSlam Ale",384
1506,"Wood-aged Beer",750,3.46,1090,"Samuel Smith’s Oatmeal Stout",34
1507,Pilsner,1000,6.39,1880,"Delirium Tremens",320
1508,"Scottish And Irish Ale",500,9.49,1890,"Samuel Smith’s Imperial IPA",231
1509,"Vegetable Beer",5000,11.26,1890,"Sierra Nevada Celebration Ale",162
1510,"German Wheat And Rye Beer",500,6.83,1590,"Delirium Tremens",170
1511,"Dark Lager",1000,2.2,2820,"Trois Pistoles",81
1512,"Strong Ale",1000,0.59,1590,"Samuel Smith’s Oatmeal Stout",434
1513,"Belgian Strong Ale",5000,5.41,2890,"Oak Aged Yeti Imperial Stout",331
1514,"Vegetable Beer",1000,10.95,2090,"Brooklyn Black",126
1515,Stout,1000,9.21,1230,Maharaj,70
1516,"Sour Ale",500,12.19,8080,"Sierra Nevada Bigfoot Barleywine Style Ale",372
1517,"European Amber Lager",1000,10.89,590,"Samuel Smith’s Oatmeal Stout",309
1518,"Scottish And Irish Ale",330,3.07,1080,"Sapporo Premium",484
1519,"Merican Ale",1000,7.38,2080,Duvel,256
1520,"Fruit Beer",5000,7.82,1090,Duvel,17
1521,"Amber Hybrid Beer",330,11.49,2840,"Dreadnaught IPA",162
1522,"European Amber Lager",750,11.03,1020,"Pliny The Elder",191
1523,"English Brown Ale",5000,1.02,1540,Duvel,453
1524,"Wood-aged Beer",1000,1.42,2850,"Alpha King Pale Ale",431
1525,"Strong Ale",5000,1.24,1840,"Sierra Nevada Bigfoot Barleywine Style Ale",480
1526,"Dark Lager",1000,3.77,1580,"Chocolate St",173
1527,"Merican Ale",5000,11.76,2050,"Pliny The Elder",47
1528,"India Pale Ale",330,3.54,2020,"Bell’s Expedition",493
1529,"Belgian Strong Ale",500,2.04,2880,"La Fin Du Monde",71
1530,Stout,330,12.99,1820,"Samuel Smith’s Imperial IPA",175
1531,"Merican Ale",750,2.15,1220,"Samuel Smith’s Oatmeal Stout",340
1532,"India Pale Ale",500,5.19,8080,"Delirium Noctorum",187
1533,Bock,1000,7.37,1530,"Delirium Noctorum",36
1534,"Dark Lager",5000,6.7,1240,"Ruination IPA",447
1535,Bock,500,4.58,1020,"Weihenstephaner Hefeweissbier",262
1536,Smoke-flavored,750,8.36,1820,"Alpha King Pale Ale",1
1537,"Merican Ale",750,11.61,2880,"Schneider Aventinus",329
1538,"Wood-aged Beer",1000,5.26,1290,"Chimay Grande Réserve",167
1539,Pilsner,750,4.69,1290,Maharaj,82
1540,"English Pale Ale",500,3.93,1230,"Péché Mortel",358
1541,Porter,330,3.29,1580,"Delirium Tremens",242
1542,"Belgian Strong Ale",750,4.73,8040,"HopSlam Ale",417
1543,"Belgian And French Ale",5000,10.71,1230,"HopSlam Ale",131
1544,"Vegetable Beer",500,0.03,2820,"Shakespeare Oatmeal",421
1545,"Fruit Beer",1000,9.99,530,"Samuel Smith’s Oatmeal Stout",186
1546,"Light Hybrid Beer",330,12.61,8030,"Chocolate St",177
1547,"Scottish And Irish Ale",500,5.7,1520,"Stone Imperial Russian Stout",145
1548,Bock,5000,1.75,8080,"Celebrator Doppelbock",221
1549,"India Pale Ale",750,9.01,1250,"Storm King Stout",354
1550,Pilsner,500,12.31,2030,"Old Rasputin Russian Imperial Stout",56
1551,"European Amber Lager",1000,0.15,2820,"Oak Aged Yeti Imperial Stout",197
1552,"Merican Ale",5000,8.6,1840,"Two Hearted Ale",19
1553,Bock,5000,10.71,8020,"Samuel Smith’s Oatmeal Stout",88
1554,"Vegetable Beer",330,5.72,2880,"Delirium Tremens",277
1555,"Scottish And Irish Ale",1000,0.06,1850,"Brooklyn Black",240
1556,"Light Hybrid Beer",1000,5.86,2040,"Sublimely Self-Righteous Ale",166
1557,"German Wheat And Rye Beer",500,8.91,1530,"Sapporo Premium",70
1558,"Strong Ale",5000,10.2,1090,"Ruination IPA",176
1559,"Sour Ale",5000,1.3,2050,"Samuel Smith’s Imperial IPA",233
1560,"India Pale Ale",750,4.15,2050,"Two Hearted Ale",365
1561,"Wood-aged Beer",1000,12.09,8020,"Dreadnaught IPA",155
1562,"Merican Ale",750,5.38,8030,"Dreadnaught IPA",378
1563,"Light Hybrid Beer",750,9.37,2050,"Westmalle Trappist Tripel",199
1564,Smoke-flavored,1000,7.14,1580,"Sublimely Self-Righteous Ale",220
1565,Smoke-flavored,5000,11.32,1840,"Oaked Arrogant Bastard Ale",243
1566,Pilsner,5000,0.57,1050,"St. Bernardus Abt 12",45
1567,"India Pale Ale",500,6.54,8090,"Trois Pistoles",3
1568,"Amber Hybrid Beer",330,3.24,2850,"Old Rasputin Russian Imperial Stout",169
1569,Smoke-flavored,500,6.96,580,Hennepin,446
1570,"German Wheat And Rye Beer",500,1.99,1030,"Hop Rod Rye",110
1571,"European Amber Lager",5000,6.74,8050,Maudite,161
1572,"Strong Ale",1000,11.29,2050,"Samuel Smith’s Imperial IPA",375
1573,"Belgian Strong Ale",750,11.93,2830,"Samuel Smith’s Imperial IPA",478
1574,"European Amber Lager",750,2.21,1030,"Sierra Nevada Bigfoot Barleywine Style Ale",134
1575,"Light Hybrid Beer",750,2.38,1850,"Brooklyn Black",211
1576,"Sour Ale",750,8.86,2830,"Shakespeare Oatmeal",21
1577,Pilsner,750,1.95,8090,"Sapporo Premium",296
1578,Porter,5000,8.25,1520,"Trois Pistoles",123
1579,Pilsner,330,2.07,1090,"Hop Rod Rye",307
1580,"Belgian Strong Ale",500,1.56,1590,"Weihenstephaner Hefeweissbier",261
1581,"Dark Lager",330,0.6,1090,"Trois Pistoles",297
1582,"Vegetable Beer",5000,6.5,1040,"Chimay Grande Réserve",442
1583,"India Pale Ale",500,2.74,8040,"Sublimely Self-Righteous Ale",61
1584,"Scottish And Irish Ale",750,5.53,1550,"Bell’s Expedition",393
1585,"English Pale Ale",330,1.56,8030,"Racer 5 India Pale Ale, Bear Republic Bre",461
1586,"Amber Hybrid Beer",5000,4.75,2050,"Trappistes Rochefort 8",195
1587,"European Amber Lager",500,5.76,1020,"Trappistes Rochefort 8",360
1588,"English Pale Ale",330,6.71,1580,Hennepin,362
